Air,Water
78.24975001,77.4
79.03125,77.4
79.81275,77.4
80.5935,77.4
81.375,77.4
82.1565,77.574
82.93725,77.574
83.71875,77.749
84.16675,77.923
84.427,78.098
84.6875,78.274
84.948,78.449
85.83300001,78.624
86.4375,78.8
86.9585,78.975
87.479,79.151
88,79.326
87.7395,79.502
87.47925,79.678
87.21875,79.853
87.33399998,80.029
88.896,80.206
88.375,80.382
86.832,80.559
85.33300001,80.735
86.5,80.911
87.88933333,81.266
89.27733334,81.442
89.625,81.442
88.8435,81.621
88.06275,81.621
87.28125,81.797
79.66699999,81.797
82.472,81.797
83.16666667,81.975
83.86133333,82.152
83.6668,82.508
83.25,82.508
82.8332,82.508
82.4168,82.508
82,82.686
81.7395,82.686
81.47925,82.864
81.21875,82.864
80.9165,82.508
80.396,82.33
79.875,82.152
79.354,82.152
78.8335,82.152
78.3125,82.152
77.7915,82.152
77.271,81.975
76.75,81.797
76.229,81.621
75.7085,81.621
75.1875,81.621
74.83325,81.621
74.573,81.442
74.3125,81.442
74.052,81.442
73.8334,81.266
73.625,81.09
73.4166,81.09
73.2084,80.911
73,80.735
72.479,80.735
71.9585,80.559
71.4375,80.382
70.9165,80.206
70.396,80.029
69.875,80.029
69.354,79.853
68.91675,79.678
68.65625,79.502
68.39575,79.326
68.1355,79.326
67.875,79.151
67.6145,78.975
67.35425,78.975
67.09375,78.8
67,78.8
67,78.624
67,78.624
67,78.449
67,78.449
67,78.274
67,78.274
67,78.098
67,78.098
67,77.923
67,77.749
67,77.749
67.0835,77.574
67.604,77.4
68.125,77.4
68.646,77.4
69.24975001,77.225
70.03125,77.225
70.81275,77.225
71.5935,77.225
72.25,77.225
72.771,77.225
73.2915,77.225
73.8125,77.4
74,77.4
74,77.574
74,77.749
74,77.923
74,78.098
74,78.274
74,78.449
74,78.449
74,78.624
75.04199999,78.8
76.083,78.8
77.125,78.975
77.95825,79.151
77.698,79.151
77.4375,79.326
77.177,79.502
76.8335,79.326
76.3125,79.502
75.7915,79.502
75.271,79.678
75.125,79.678
75.3855,79.853
75.64575,80.029
75.90625,80.382
76,80.559
76,80.559
76,80.382
76,80.382
75.6668,80.382
75.25,80.559
74.8332,80.559
74.4168,80.559
74,80.735
73.2185,80.735
72.43775,80.382
71.65625,80.382
70.66600002,80.382
68.58399999,80.559
66.5,80.559
64.416,80.559
62.8335,80.559
62.3125,80.382
61.7915,80.382
61.271,80.206
61.25,80.206
61.771,80.206
62.2915,80.029
62.8125,79.678
62.33300001,79.502
61.29199999,79.502
60.25,79.502
59.208,79.326
58.50019999,79.326
57.875,79.151
57.2498,79.151
56.6252,79.151
56,78.975
54.95800001,78.975
53.917,78.8
52.875,78.624
52,78.449
52,78.274
52,78.274
52,78.098
51.8335,77.923
51.3125,77.574
50.7915,77.4
50.271,77.225
49.875,77.05
49.6145,76.876
49.35425,76.703
49.09375,76.528
48.83325,76.354
48.573,76.181
48.3125,76.006
48.052,75.832
48.49980001,75.659
49.125,75.484
49.7502,75.312
50.3748,75.312
51,75.139
52.56299999,75.139
54.1245,74.964
55.6875,74.964
57.25049999,74.791
58.81200001,74.791
60.375,74.619
61.938,74.619
63.41625001,74.446
64.71875,74.446
66.02125,74.446
67.32250001,74.446
68.375,74.446
69.1565,74.446
69.93725,74.619
70.71875,74.619
71.3335,74.791
71.854,74.964
72.375,75.139
72.896,75.312
73.3332,75.484
73.75,75.659
74.1668,75.832
74.5832,76.006
75,76.181
75.521,76.354
76.0415,76.703
76.5625,76.876
77.04175,77.05
77.302,77.225
77.5625,77.4
77.823,77.749
78.08325,77.923
78.34375,78.098
78.60425,78.449
78.8645,78.624
79,78.8
79,78.975
79,79.151
79,79.326
79,79.502
79,79.853
79,80.029
79,80.206
78.50019999,80.382
77.875,80.559
77.2498,80.559
76.6252,80.735
76,80.735
74.69750001,80.911
73.39625,80.911
72.09375,81.09
70.62425002,81.09
68.28199999,81.09
65.9375,81.09
63.59300001,80.911
61.8335,80.911
61.3125,80.735
60.7915,80.735
60.271,80.735
59.75,80.559
59.229,80.559
58.7085,80.559
58.1875,80.382
58,80.382
58,80.206
58,80.206
58,80.029
58,80.029
58,79.853
58,79.678
58,79.502
58,79.326
57.7395,79.326
57.47925,79.151
57.21875,78.975
57.0835,78.8
57.604,78.624
58.125,78.274
58.646,78.098
59.08325,77.923
59.34375,77.749
59.60425,77.574
59.8645,77.4
60,77.225
60,77.05
60,76.876
60,76.703
60,76.528
60,76.354
60,76.354
60,76.181
60,76.006
60,76.006
60,75.832
60,75.832
60,75.659
60.521,75.659
61.0415,75.484
61.5625,75.312
62.16699999,75.312
63.208,75.312
64.25,75.139
65.292,75.139
66.24975001,74.964
67.03125,74.964
67.81275,74.964
68.5935,74.964
69.375,74.964
70.1565,74.964
70.93725,74.964
71.71875,74.964
72.66699999,74.964
73.70800001,74.964
74.75,75.139
75.792,75.139
76.49980001,75.139
77.125,75.312
77.7502,75.484
78.3748,75.484
79,75.659
78.7395,75.659
78.47925,75.832
78.21875,76.006
78.16699999,76.354
79.208,76.528
80.25,76.703
81.292,76.876
82.08325,77.05
82.34375,77.225
82.60425,77.4
82.8645,77.574
83,77.749
83,77.923
83,78.098
83,78.274
82.83325,78.624
82.573,78.8
82.3125,78.975
82.052,79.151
81.6668,79.326
81.25,79.326
80.8332,79.502
80.4168,79.502
80,79.326
79.2185,79.326
78.43775,79.326
77.65625,79.326
76.70775002,79.326
74.88599999,79.326
73.0625,79.326
71.239,79.326
69.8335,79.502
69.3125,79.678
68.7915,79.678
68.271,79.678
68.25,79.678
68.771,79.678
69.2915,79.678
69.8125,79.853
70,79.853
70,79.853
70,79.853
70,79.853
70.49980001,79.678
71.125,79.678
71.7502,79.678
72.3748,79.678
73,79.502
71.43700001,79.326
69.8755,79.326
68.3125,79.151
66.95825,78.975
66.698,78.975
66.4375,78.8
66.177,78.8
66,78.624
66,78.449
66,78.449
66,78.274
65.875,78.098
65.6145,78.098
65.35425,78.098
65.09375,77.923
65.16675,77.923
65.427,77.749
65.6875,77.749
65.948,77.574
66.49980001,77.4
67.125,77.4
67.7502,77.225
68.3748,77.225
69,77.05
69.521,77.05
70.0415,76.876
70.5625,76.876
71.04175,76.703
71.302,76.703
71.5625,76.703
71.823,76.703
72.33300001,76.528
73.375,76.528
74.417,76.528
75.45800001,76.528
76.5,76.528
77.54199999,76.528
78.583,76.528
79.625,76.703
80.66699999,76.703
81.70800001,76.876
82.75,76.876
83.792,77.05
84.1666,77.225
84.375,77.225
84.5834,77.4
84.7916,77.574
85,77.749
85.521,77.923
86.0415,78.098
86.5625,78.098
87,78.274
87,78.624
87,78.624
87,78.8
87,79.151
87,79.326
87,79.678
87,80.029
87,80.206
87,80.206
87,80.206
87,80.382
86.49975001,80.735
85.719,81.09
84.9375,81.266
84.156,81.442
83.16699999,81.621
82.125,81.621
81.083,81.621
80.04199999,81.797
79,81.797
79.2605,81.797
79.52075,81.621
79.78125,81.797
79.55466669,81.975
76.77866665,81.975
73.99999999,82.152
71.416,82.152
69.33399998,82.33
68,82.152
68,82.152
68,82.152
68,81.975
68,81.975
68,81.797
68,81.621
68,81.442
68,81.442
68,81.442
68,81.442
67.72233333,81.442
67.375,81.442
67.02766667,81.266
67,81.09
67,80.911
66.65266667,80.911
66.30566667,80.735
66.125,80.735
67,80.559
67,80.382
67,80.206
66.708,80.029
65.8335,79.853
65.3125,79.678
65.417,79.502
65.08399999,79.326
64.875,79.151
64.6145,78.975
64.35425,78.8
64.09375,78.624
64.77766667,78.449
64.43066666,78.449
64.08333333,78.274
64.792,78.098
64.79175,78.098
64.53125,77.923
64.27075,77.923
64.0105,77.749
66,77.749
66,77.749
66,77.574
66,77.574
67.16699999,77.574
68.208,77.4
69.25,77.4
70.292,77.225
71.1665,77.225
71.6875,77.225
72.2085,77.225
72.729,77.225
73,77.225
73,77.05
73,77.05
73,77.225
73.50024999,77.225
74.281,77.225
75.0625,77.225
75.844,77.4
76.1666,77.4
76.375,77.574
76.5834,77.749
76.7916,77.923
77,77.923
77.2605,78.098
77.52075,78.274
77.78125,78.449
78,78.624
78,78.975
78,78.8
78,78.975
77.8335,78.975
77.3125,79.151
76.7915,79.326
76.271,79.502
71,79.853
65.54199999,80.029
66,80.029
66,80.029
66.16675,80.029
66.427,80.029
66.6875,80.029
66.948,80.029
67.49980001,80.029
68.125,80.029
68.7502,79.853
69.3748,79.853
70,79.853
69.479,79.853
68.9585,80.029
68.4375,80.382
67.9165,80.559
67.396,80.559
66.875,80.382
66.354,80.382
66,80.206
66,80.029
66,79.853
66,79.678
65.875,79.502
65.6145,79.502
65.35425,79.326
65.09375,79.151
64.6665,78.975
64.146,78.8
63.625,78.624
63.104,78.449
62.50019999,78.274
61.875,78.274
61.2498,78.098
60.6252,78.098
60,77.923
60.2605,77.749
60.52075,77.574
60.78125,77.4
60.95825,77.225
60.698,77.05
60.4375,77.05
60.177,76.876
60,76.703
60,76.528
60,76.528
60,76.354
60.125,76.181
60.3855,76.006
60.64575,76.006
60.90625,75.832
60.83325,75.659
60.573,75.484
60.3125,75.484
60.052,75.312
60.1666,75.139
60.375,75.139
60.5834,75.139
60.7916,75.139
61,74.964
61.521,74.964
62.0415,74.964
62.5625,74.964
63.12524999,74.791
63.906,74.791
64.6875,74.791
65.469,74.791
66.08325,74.791
66.34375,74.791
66.60425,74.791
66.8645,74.791
67.25,74.791
67.771,74.791
68.2915,74.791
68.8125,74.791
68.83325,74.791
68.573,74.791
68.3125,74.964
68.052,74.964
68.1666,75.139
68.375,75.312
68.5834,75.312
68.7916,75.484
69,75.659
69.2605,75.832
69.52075,75.832
69.78125,76.006
69.95825,76.006
69.698,76.006
69.4375,76.006
69.177,76.006
69.08325,76.181
69.34375,76.354
69.60425,76.528
69.8645,76.528
70.125,76.528
70.3855,76.703
70.64575,76.876
70.90625,76.876
70.6665,77.225
70.146,77.4
69.625,77.574
69.104,77.574
69.1666,77.574
69.375,77.749
69.5834,77.749
69.7916,77.749
70,77.923
68.69750001,77.923
67.39625,78.098
66.09375,78.098
64.74950001,78.098
63.18799999,78.098
61.625,77.923
60.062,77.749
58.91675,77.574
58.65625,77.4
58.39575,77.225
58.1355,77.05
58,76.876
58,76.876
58,76.703
58,76.703
58,76.703
58,76.703
58,76.528
58,76.528
57.8334,76.354
57.625,76.354
57.4166,76.181
57.2084,76.181
57,76.006
56.2185,75.832
55.43775,75.832
54.65625,75.659
53.95825,75.659
53.698,75.484
53.4375,75.312
53.177,74.964
52.91675,74.964
52.65625,74.619
52.39575,74.446
52.1355,74.271
51.875,74.098
51.6145,74.098
51.35425,73.926
51.09375,73.753
51,73.58
51,73.58
51,73.407
51,73.407
51,73.407
51,73.234
51,73.234
51,73.062
53,73.062
54.04199999,73.062
55.083,72.891
56.125,72.891
57.20874999,72.718
58.51,72.718
59.8125,72.718
61.115,72.718
62.33300001,72.718
63.375,72.718
64.417,72.718
65.45800001,72.718
66.5,72.718
67.54199999,72.891
68.583,72.891
69.625,73.062
70.3335,73.234
70.854,73.234
71.375,73.407
71.896,73.58
72.49980001,73.753
73.125,73.926
73.7502,74.098
74.3748,74.446
75,74.619
74.479,74.791
73.9585,74.964
73.4375,75.139
73.04175,75.312
73.302,75.484
73.5625,75.659
73.823,75.832
74,75.832
74,76.006
74,76.006
74,76.006
74.125,76.181
74.3855,76.181
74.64575,76.181
74.90625,76.181
75,76.354
75,76.354
75,76.528
75,76.876
74.8334,77.225
74.625,77.4
74.4166,77.4
74.2084,77.225
74,77.225
71.91600001,77.4
69.83399999,77.574
67.75000001,77.4
65.72166668,77.4
63.98666666,77.4
62.25,77.4
61,77.4
61,77.05
61,76.876
61,76.703
61,76.528
61,76.354
61,76.354
61,76.181
61,76.006
61,75.832
61,75.832
61,75.832
61,75.659
61,75.659
61,75.659
61,75.659
61,75.659
61,75.659
61,75.484
61,75.484
61,75.312
61,75.139
61,74.964
61,74.791
61,74.619
60.77799999,74.619
60.08333333,74.446
59.38866667,74.271
59.45800001,74.098
59.875,73.926
59.6145,73.753
59.35425,73.753
59.09375,73.58
59.66699999,73.58
60,73.58
60,73.58
60,73.58
60,73.58
60,73.58
60,73.58
60,73.58
60,73.58
60,73.58
60.0415,73.407
60.5625,73.407
61,73.407
61,73.407
61,73.407
61,73.234
61.66600002,73.234
63.25,73.234
63.94466666,73.234
64.63866667,73.234
65.25,73.407
65.771,73.407
66.583,73.407
67.625,73.407
69.50024999,73.407
70.281,73.407
71.0625,73.58
71.844,73.58
72.4165,73.58
72.9375,73.58
73.917,73.753
74.95800001,73.926
75,73.926
74.7395,73.926
74.47925,74.098
74.21875,74.098
74.16699999,74.098
75.208,74.271
76.25,74.271
77.292,74.446
77.8335,74.791
77.3125,74.964
76.7915,74.964
76.271,75.312
76,75.484
76,75.659
76,75.832
76,75.832
74.88833334,75.832
73.15333332,75.832
71.41666666,76.006
71.792,76.181
71,76.181
71,76.354
71,76.354
71,76.354
71,76.528
69.95800001,76.528
68.917,76.528
67.875,76.528
66.9165,76.528
66.396,76.528
65.37499999,76.703
66.93799999,76.876
67.58374999,76.876
66.28125,76.876
64.97875,77.05
63.67749999,76.876
62.875,76.876
62.6145,76.703
62.35425,76.528
62.09375,76.528
61.6665,76.354
61.146,76.528
61,76.528
61,76.528
60.6668,76.528
60.25,76.354
59.8332,76.354
59.4168,76.181
59,76.181
59,76.006
59,76.006
59,76.006
59,75.832
59,75.659
59,75.659
59.584,75.484
59.33300001,75.484
60,75.312
60,75.139
60,75.139
60,75.139
60,74.964
60.2915,74.964
60.8125,74.791
59.66600002,74.791
59.354,74.791
59.875,74.619
60.792,74.619
59.5835,74.619
59.0625,74.619
59,74.619
59,74.619
60,74.619
60.521,74.619
61,74.446
61,74.446
61.16699999,74.446
62.104,74.446
62.625,74.446
63.292,74.446
64.22200001,74.446
64.91666667,74.446
65.61133333,74.446
66,74.271
66.75,74.446
68.31299999,74.446
69,74.446
69.625,74.446
70.83374999,74.619
72.13500001,74.619
73.4375,74.791
74.74,74.964
75.49980001,75.139
76.125,75.312
76.7502,75.312
77.3748,75.312
78,75.484
78.521,75.659
79.0415,75.659
79.5625,75.832
80.0835,76.006
80.604,76.006
81.125,76.181
81.646,76.354
82,76.528
82,76.703
82,76.876
82,76.876
81.125,77.05
79.30150001,77.225
77.47974999,77.4
75.65625001,77.574
75,77.749
74.764,77.749
74.41666667,77.923
74.06933333,78.098
74,78.098
74,78.274
74,78.274
74,78.274
74,78.098
73.479,78.274
72.9585,78.274
72.4375,78.274
71.79125001,78.274
70.49,78.274
69.1875,78.274
67.885,78.274
66.91675,78.274
66.65625,78.274
66.39575,78.274
66.1355,78.274
65.875,78.098
65.6145,78.098
65.35425,77.923
65.09375,77.923
65.16675,77.923
65.427,77.749
65.6875,77.574
65.948,77.574
66,77.4
66,77.4
66,77.225
66,77.225
66,77.05
65.7395,77.05
65.47925,76.876
65.21875,76.876
65.04175,76.876
65.302,76.703
65.5625,76.703
65.823,76.528
66,76.354
66,76.354
66,76.181
66,76.181
66,76.006
66,76.006
66,76.006
66,75.832
65.83325,75.832
65.573,75.659
65.3125,75.659
65.052,75.484
65,75.484
65,75.484
65,75.484
64,75.312
64,75.312
65.56299999,75.312
67.083,75.312
68,75.139
69.12524999,75.139
69.906,75.139
70.6875,75.139
71.469,75.139
71.22200001,75.139
71.91666667,75.139
72.61133333,75.139
73,75.312
74.125,75.312
74.3855,75.312
74.64575,75.312
74.90625,75.484
75.3335,75.484
75.854,75.484
76.375,75.484
76.896,75.659
77.3332,75.659
77.75,75.832
78.1668,76.006
78.5832,76.181
79,76.354
79,76.528
79,76.703
79,76.876
79,77.05
79,77.225
79,77.4
79,77.749
79.08325,77.749
79.34375,77.923
79.60425,78.098
79.8645,78.274
80,78.274
80,78.274
80,78.274
80,78.449
79.83325,78.449
79.573,78.449
79.3125,78.624
79.052,78.8
78.8334,78.975
78.625,78.975
78.4166,78.975
78.2084,79.151
78,78.975
77.2185,78.975
76.43775,79.151
75.65625,79.151
74.83300001,79.151
73.792,79.151
72.75,79.151
71.708,78.975
70.66699999,78.975
69.625,78.8
68.583,78.624
67.54199999,78.449
67.125,78.274
67.3855,78.098
67.64575,77.923
67.90625,77.923
67.83325,77.749
67.573,77.574
67.3125,77.574
67.052,77.4
67,77.4
67,77.225
67,77.225
67,77.225
67,77.05
67.521,76.876
68,76.703
68,76.703
68,76.528
67.93066667,76.528
67.58333333,76.528
67.236,76.354
68,76.181
68,76.181
68,76.006
68,76.006
68,75.832
68,75.832
68,75.832
68,75.832
68,75.659
68,75.659
68,75.659
68,75.484
68,75.484
68,75.484
67.083,75.484
67.95800001,75.484
68,75.484
68,75.484
68,75.484
68,75.484
68,75.484
68,75.484
68,75.312
68,75.312
68.1665,75.312
68.6875,75.312
68.2085,75.312
68.729,75.312
69.25,75.312
69.771,75.312
70,75.312
70,75.484
70.16675,75.484
70.427,75.484
70.6875,75.484
70.948,75.659
71.27766667,75.659
71.625,75.832
71.97233333,75.832
72.479,75.832
73,75.832
73.2605,75.832
73.52075,75.832
73.78125,76.006
74.04175,76.006
74.302,76.006
74.5625,76.006
74.823,76.181
74.91675,76.181
74.65625,76.181
74.39575,76.181
74.1355,76.354
74.25,76.528
74.771,76.528
75.2915,76.703
75.8125,76.703
76.22233333,76.876
76.56933334,77.05
76.91666667,77.225
77,77.225
76.33359999,77.4
75.5,77.574
74.6664,77.574
73.8336,77.574
73,77.574
72.479,77.574
71.9585,77.574
71.4375,77.4
70.79125001,77.4
69.49,77.225
68.1875,77.05
66.885,77.05
65.8335,77.05
65.3125,77.05
64.7915,76.876
64.271,76.876
64,76.703
64,76.703
64,76.703
64,76.528
63.33300001,76.528
62.292,76.354
63.50000001,76.354
64.792,76.181
64.16699999,76.181
63.125,76.006
63,76.006
63.95800001,75.832
64,75.832
64,75.659
63.9585,75.659
63.4375,75.484
64,75.312
64,75.139
64,75.139
64,74.964
64,74.964
64,74.964
64,74.791
64,74.791
64,74.619
64,74.619
64,74.619
64,74.619
64,74.446
64,74.446
64,74.446
64,74.446
64,74.446
64,74.271
64,74.271
64,74.098
65,74.098
65,74.098
65,74.098
65,74.098
65.12524999,73.926
65.906,73.926
66.6875,73.926
67.469,73.926
68.49950001,73.926
70.0625,74.098
71.6255,74.098
73.18700001,74.098
74.125,74.098
74.3855,74.271
74.64575,74.446
74.90625,74.446
75.3335,74.619
75.854,74.791
76.375,74.964
76.896,75.139
77.3332,75.312
77.75,75.312
78.1668,75.484
78.5832,75.659
79,75.832
79,75.832
79,76.006
79,76.006
79,76.354
79,76.354
79,76.528
79,76.703
79.1665,76.876
79.6875,77.225
80.2085,77.574
80.729,77.923
81.125,78.098
81.3855,78.274
81.64575,78.449
81.90625,78.624
82,78.8
82,78.975
82,79.151
82,79.326
81.16699999,79.678
80.125,79.678
79.083,79.678
78.04199999,79.502
77,79.502
75.43700001,79.678
73.8755,79.678
72.3125,79.678
70.83300001,79.853
69.792,79.853
68.75,79.853
67.708,79.853
66.8335,79.853
66.3125,79.853
65.7915,79.853
65.271,79.678
64.875,79.502
64.6145,79.326
64.35425,79.151
64.09375,79.151
63.83325,78.975
63.573,78.8
63.3125,78.624
63.052,78.449
62.8334,78.449
62.625,78.274
62.4166,78.098
62.2084,78.098
62,77.923
61.7395,77.923
61.47925,77.749
61.21875,77.574
60.83300001,77.4
60,77.4
60,77.4
60,77.225
60,77.05
60.375,76.876
61.417,76.876
62.45800001,76.703
63,76.528
63,76.528
63,76.354
63,76.354
63,76.181
63,76.181
63,76.006
63,76.006
62.8334,76.006
62.625,75.832
62.4166,75.832
62.2084,75.832
62,75.832
62.2605,75.832
62.52075,75.832
62.78125,75.832
63.0835,75.832
63.604,75.832
64.125,75.832
64.646,75.832
65,75.832
65,75.832
65.83399999,75.832
68.37400002,76.006
70.625,76.006
71.92749999,76.006
73.22875,76.006
74.53125,76.181
75.83374999,76.181
77.13500001,76.354
78.4375,76.528
79.74,76.528
80.49980001,76.703
81.125,76.876
81.7502,77.225
82.3748,77.4
83,77.574
83.2605,77.749
83.52075,77.923
83.78125,78.098
84,78.274
84,78.449
84,78.624
84,78.8
84,78.975
84,78.975
84,78.975
84,79.326
84,79.502
84,79.678
84,79.678
84,79.853
84,79.853
84,80.206
84,80.206
84,80.382
82.66719999,80.559
81,80.559
79.33280001,80.559
77.66719999,80.559
76,80.559
75.479,80.559
74.8755,80.559
73.3125,80.559
69.49900003,80.559
67,80.382
66.875,80.382
66.354,80.382
65.91675,80.206
65.65625,80.206
65.39575,80.029
65.1355,79.853
65,79.678
65,79.678
65,79.502
65,79.502
65,79.502
65,79.326
65,79.151
65,78.975
64.8334,78.975
64.625,78.8
64.4166,78.624
64.2084,78.449
64,78.274
64,78.098
64,77.923
63.875,77.749
62.9165,77.749
62.396,77.574
62,77.574
62.292,77.574
61.91675,77.4
61.65625,77.4
61.39575,77.225
61.1355,77.225
61,77.225
61,77.05
61,77.05
61,76.876
61,76.876
61,76.876
61,76.876
61,76.876
61,76.876
61,76.876
61.917,76.876
62.95800001,76.876
62,76.876
62.7815,76.876
63.56225,76.876
64.34375,76.876
65.12524999,76.876
65.906,76.876
66.6875,76.876
67.469,76.876
68.1665,76.876
68.6875,76.876
69.2085,76.876
69.729,76.876
70.16666667,77.05
70.514,77.05
70.861,77.05
70.375,77.05
71.00049999,77.225
72.562,77.225
73,77.225
73,77.225
73.3332,77.225
73.75,77.4
74.1668,77.4
74.5832,77.574
75,77.574
75.2605,77.749
75.52075,77.749
75.78125,77.923
76.12524999,78.098
76.906,78.449
77.6875,78.624
78.469,78.8
79.08325,78.975
79.34375,78.975
79.60425,78.975
79.8645,78.975
80,78.975
80,79.151
80,79.326
80,79.678
79.6665,79.853
79.146,79.853
78.625,79.853
78.104,79.853
75.08449997,79.853
71.43749999,79.853
71,79.678
71.479,79.678
72,79.678
70.95800001,79.678
69.917,79.502
68.875,79.502
67.83300001,79.326
66.792,79.502
65.75,79.678
64.708,79.678
64,79.678
64,79.502
64,79.326
63.54199999,79.326
62.875,79.151
62.6145,78.975
62.35425,78.8
62.09375,78.8
61.83325,78.624
61.573,78.624
61.3125,78.449
61.052,78.274
60.5835,78.274
60.0625,78.098
60,77.923
60,77.749
60,77.749
60,77.574
60,77.574
60,77.574
59.95825,77.4
59.698,77.4
59.4375,77.4
59.177,77.4
58.8335,77.4
58.3125,77.4
57.7915,77.225
57.271,77.225
56.875,77.225
56.6145,77.225
56.35425,77.225
56.09375,77.05
55.77766667,76.876
55.43066666,76.876
55.08333333,76.876
55,76.876
54.16699999,76.703
54,76.703
54,76.703
54.95800001,76.528
56,76.528
57.56299999,76.354
59.1245,76.354
60.6875,76.354
62.16699999,76.354
63.208,76.181
64.25,76.181
65.292,76.181
66.41625001,76.181
67.71875,76.181
69.02125,76.181
70.32250001,76.181
71.375,76.181
72.1565,76.181
72.93725,76.181
73.71875,76.181
74.50024999,76.354
75.281,76.354
76.0625,76.528
76.844,76.528
76.8334,76.703
76.625,76.876
76.4166,76.876
76.2084,77.05
76,77.225
76.7815,77.4
77.56225,77.574
78.34375,77.749
78.95825,77.923
78.698,78.098
78.4375,78.274
78.177,78.449
76.00199995,78.449
70.12499999,78.624
68.45949999,78.624
72.10300002,78.624
74.25,78.624
74.771,78.624
75.2915,78.449
75.8125,78.624
76.16675,78.624
76.427,78.8
76.6875,78.975
76.948,78.975
76.50019999,78.975
75.875,79.151
75.2498,79.151
74.6252,79.151
74,79.151
72.43700001,79.151
70.8755,79.151
69.3125,79.151
67.83300001,78.975
66.792,78.975
65.75,78.8
64.708,78.8
63.8335,78.624
63.3125,78.624
62.7915,78.449
62.271,78.449
61.75,78.274
61.229,78.274
60.7085,78.098
60.1875,78.098
59.6665,77.923
59.146,77.923
58.625,77.923
58.104,77.749
57.6668,77.574
57.25,77.4
56.8332,77.225
56.4168,77.05
56,76.876
56,76.703
56,76.528
56,76.354
55.9165,76.354
55.396,76.181
54.875,76.181
54.354,76.006
53.91675,75.832
53.65625,75.832
53.39575,75.659
53.1355,75.659
52.875,75.484
52.6145,75.312
52.35425,75.312
52.09375,75.139
51.83325,75.139
51.573,74.964
51.3125,74.964
51.052,74.964
51,74.964
51,74.791
51,74.791
51.479,74.791
52,74.791
54.028,74.619
54.722,74.619
55.41666666,74.619
56.33399998,74.619
58,74.619
58.37499999,74.619
59.93799999,74.619
61.49950001,74.619
63.0625,74.619
64.6255,74.619
66.18700001,74.619
67.625,74.791
68.92749999,74.791
70.22875,74.791
71.53125,74.964
72.50024999,74.964
73.281,75.139
74.0625,75.312
74.844,75.312
75.49980001,75.484
76.125,75.659
76.7502,75.832
77.3748,76.006
78,76.181
77.7395,76.354
77.47925,76.528
77.21875,76.528
77.0835,76.703
77.604,76.876
78.125,77.225
78.646,77.225
78.91675,77.4
78.65625,77.749
78.39575,77.923
78.1355,78.098
78,78.449
78,78.624
78,78.975
78,78.975
78,79.151
78,79.326
78,79.502
78,79.502
77.50019999,79.502
76.875,79.502
76.2498,79.678
75.6252,79.678
75,79.853
72.91600001,79.678
70.83399999,79.502
68.75000001,79.502
66.83300001,79.502
65.792,79.502
64.75,79.502
63.708,79.326
62.75024999,79.151
61.96875,79.151
61.18725,78.975
60.4065,78.975
60,78.8
60,78.8
60,78.8
60,78.8
59.6665,78.624
59.146,78.624
58.625,78.624
58.104,78.624
58,78.449
58,78.449
58,78.274
58,78.098
58,77.923
57.7395,77.749
57.47925,77.574
57.21875,77.4
56.9165,77.225
56.396,77.05
55.875,76.876
55.354,76.703
55,76.528
55,76.354
55,76.354
55,76.181
54.83333333,76.006
54.486,76.006
54.139,75.832
54,75.659
54.66699999,75.484
55,75.484
55,75.312
55,75.312
55.20825,75.139
55.46875,75.139
55.72925,74.964
55.9895,74.964
57,74.791
57.34733333,74.791
57.69433333,74.619
58.125,74.619
59.16699999,74.619
60.208,74.619
61.25,74.619
62.876,74.446
65.49950001,74.619
67.0625,74.619
68.6255,74.619
70.18700001,74.619
71.375,74.791
72.1565,74.791
72.93725,74.791
73.71875,74.964
74.50024999,75.139
75.281,75.139
76.0625,75.312
76.844,75.484
77.3332,75.659
77.75,75.832
78.1668,76.006
78.5832,76.181
79,76.354
79.521,76.528
80.0415,76.703
80.5625,76.876
81.04175,77.05
81.302,77.225
81.5625,77.4
81.823,77.749
82,77.923
82,78.098
82,78.449
82,78.624
82,78.8
82,79.151
82,79.326
82,79.502
82,79.678
82,79.853
82,80.029
82,80.206
80.83379999,80.206
79.375,80.382
77.9162,80.559
76.45879999,80.559
75,80.559
73.17650001,80.735
71.35474999,80.911
69.53125001,80.911
67.79125001,80.911
66.49,80.911
65.1875,80.735
63.885,80.735
62.8335,80.735
62.3125,80.559
61.7915,80.382
61.271,80.559
60.75,80.382
60.229,80.206
59.7085,80.029
59.1875,80.029
58.83325,79.853
58.573,79.853
58.3125,79.853
58.052,79.678
57.8334,79.502
57.625,79.326
57.4166,79.151
57.2084,79.151
57,78.8
57,78.624
57,78.449
57,78.274
56.9165,78.098
56.396,77.923
55.875,77.749
55.354,77.574
55,77.574
55,77.4
55,77.225
55,77.05
55,76.876
55,76.703
55,76.703
55,76.528
55,76.354
55,76.354
55,76.181
55,76.181
55.1666,76.006
55.375,75.832
55.5834,75.832
55.7916,75.832
56,75.659
57.30249999,75.659
58.60375,75.484
59.90625,75.484
61.16699999,75.312
62.208,75.312
63.25,75.312
64.292,75.312
65.49950001,75.312
67.0625,75.312
68.6255,75.312
70.18700001,75.312
71.5,75.312
72.54199999,75.484
73.583,75.484
74.625,75.659
75.50024999,75.832
76.281,76.006
77.0625,76.181
77.844,76.354
78.83300001,76.528
79.875,76.703
80.917,76.876
81.95800001,77.225
83,77.4
83.2605,77.574
83.52075,77.749
83.78125,77.923
